question,usuario,misconceptions_detectados,total_misconceptions,categorias_afetadas
1531,4476,G4,1,1
1532,1914,G4,1,1
1532,1939,"A3,G4",2,2
1532,1941,A2,1,1
1532,2121,G4,1,1
1532,2123,"A3,G4",2,2
1532,2196,G4,1,1
1532,2212,G4,1,1
1532,2213,"A3,G4",2,2
1532,2224,G4,1,1
1532,2258,G4,1,1
1532,2318,G4,1,1
1532,2387,G4,1,1
1532,2401,G4,1,1
1532,2405,G4,1,1
1532,2851,"A3,G4",2,2
1532,2952,G4,1,1
1532,3082,"A3,G4",2,2
1532,3087,G4,1,1
1532,3130,G4,1,1
1532,3199,G4,1,1
1532,3203,G4,1,1
1532,3306,G4,1,1
1532,3330,G4,1,1
1532,3374,G4,1,1
1532,3418,G4,1,1
1532,3434,G4,1,1
1532,3497,,0,0
1532,3509,G4,1,1
1532,3544,,0,0
1532,3546,G4,1,1
1532,3561,G4,1,1
1532,3570,G4,1,1
1532,3712,G4,1,1
1532,3739,G4,1,1
1532,4001,G4,1,1
1532,4007,G4,1,1
1532,4066,G4,1,1
1532,4109,G4,1,1
1532,4112,G4,1,1
1532,4119,G4,1,1
1532,4138,G4,1,1
1532,4159,G4,1,1
1532,4422,G4,1,1
1533,1906,G4,1,1
1533,1952,"B8,G4",2,2
1533,2002,"A3,G4",2,2
1533,2034,G4,1,1
1533,2126,G4,1,1
1533,2130,"A3,G4",2,2
1533,2167,G4,1,1
1533,2268,G4,1,1
1533,2378,G4,1,1
1533,2396,G4,1,1
1533,2424,G4,1,1
1533,2480,G4,1,1
1533,2532,G4,1,1
1533,2622,G4,1,1
1533,3097,,0,0
1533,3115,G4,1,1
1533,3131,,0,0
1533,3145,G4,1,1
1533,3155,G4,1,1
1533,3194,G4,1,1
1533,3214,G4,1,1
1533,3263,"A3,G4",2,2
1533,3267,G4,1,1
1533,3311,G4,1,1
1533,3331,,0,0
1533,3371,"A3,G4",2,2
1533,3393,,0,0
1533,3419,G4,1,1
1533,3443,G4,1,1
1533,3651,G4,1,1
1533,3702,G4,1,1
1533,3709,G4,1,1
1533,3759,G4,1,1
1533,3792,G4,1,1
1533,4120,G4,1,1
1533,4130,G4,1,1
1533,4132,G4,1,1
1533,4146,G4,1,1
1533,4151,G4,1,1
1534,1366,,0,0
1534,1903,G4,1,1
1534,1978,G4,1,1
1534,1985,G4,1,1
1534,2003,G4,1,1
1534,2124,G4,1,1
1534,2145,G4,1,1
1534,2176,G4,1,1
1534,2200,G4,1,1
1534,2390,G4,1,1
1534,2398,G4,1,1
1534,2422,"B8,G4,H1",3,3
1534,2430,G4,1,1
1534,2479,G4,1,1
1534,2831,"A3,G4",2,2
1534,3100,G4,1,1
1534,3111,G4,1,1
1534,3178,"B8,G4",2,2
1534,3181,,0,0
1534,3183,G4,1,1
1534,3198,G4,1,1
1534,3260,G4,1,1
1534,3308,G4,1,1
1534,3380,"A3,G4",2,2
1534,3499,"A3,G4",2,2
1534,3652,G4,1,1
1534,3658,G4,1,1
1534,3706,,0,0
1534,3738,G4,1,1
1534,3740,G4,1,1
1534,3743,G4,1,1
1534,3776,G4,1,1
1534,3828,G4,1,1
1534,4027,G4,1,1
1534,4101,G4,1,1
1534,4155,G4,1,1
1534,4258,"A2,B8,G4",3,3
1534,4267,G4,1,1
1534,4470,G4,1,1
1534,4485,"A3,G4",2,2
1534,6336,"B8,G4",2,2
1534,6446,G4,1,1
1535,1922,,0,0
1535,1948,"A3,G4",2,2
1535,2024,G4,1,1
1535,2102,,0,0
1535,2113,G4,1,1
1535,2115,"A3,G4",2,2
1535,2116,,0,0
1535,2117,G4,1,1
1535,2177,G4,1,1
1535,2190,G4,1,1
1535,2245,G4,1,1
1535,2266,G4,1,1
1535,2316,G4,1,1
1535,2376,G4,1,1
1535,2383,G4,1,1
1535,2393,"B8,G4",2,2
1535,2425,G4,1,1
1535,2515,G4,1,1
1535,2615,,0,0
1535,2625,G4,1,1
1535,3057,G4,1,1
1535,3060,G4,1,1
1535,3061,G4,1,1
1535,3063,G4,1,1
1535,3064,G4,1,1
1535,3070,,0,0
1535,3075,G4,1,1
1535,3076,G4,1,1
1535,3092,G4,1,1
1535,3104,G4,1,1
1535,3117,G4,1,1
1535,3167,"B8,G4",2,2
1535,3188,G4,1,1
1535,3209,G4,1,1
1535,3216,G4,1,1
1535,3310,G4,1,1
1535,3373,,0,0
1535,3645,G4,1,1
1535,3650,"B12,B8",2,1
1535,3749,G4,1,1
1535,4000,G4,1,1
1535,4028,G4,1,1
1535,4113,"A3,G4",2,2
1535,4128,"G4,H1",2,2
1535,4140,G4,1,1
1535,4145,G4,1,1
1535,4166,G4,1,1
1535,4286,"A3,G4",2,2
1535,4304,G4,1,1
1536,1466,G4,1,1
1536,1905,G4,1,1
1536,1947,G4,1,1
1536,2120,G4,1,1
1536,2122,G4,1,1
1536,2127,G4,1,1
1536,2134,G4,1,1
1536,2162,G4,1,1
1536,2170,"A3,G4",2,2
1536,2240,"A3,G4",2,2
1536,2254,G4,1,1
1536,2269,G4,1,1
1536,2324,G4,1,1
1536,2367,"A3,G4",2,2
1536,2411,G4,1,1
1536,2830,G4,1,1
1536,2833,"B8,G4",2,2
1536,2834,G4,1,1
1536,3058,G4,1,1
1536,3081,G4,1,1
1536,3089,G4,1,1
1536,3107,,0,0
1536,3122,G4,1,1
1536,3157,,0,0
1536,3190,G4,1,1
1536,3197,G4,1,1
1536,3204,G4,1,1
1536,3213,G4,1,1
1536,3314,G4,1,1
1536,3324,G4,1,1
1536,3390,G4,1,1
1536,3449,G4,1,1
1536,3484,,0,0
1536,3522,G4,1,1
1536,3657,"B8,B9,G4",3,2
1536,3710,"B8,G4",2,2
1536,3753,G4,1,1
1536,3808,"B8,G4",2,2
1536,4013,G4,1,1
1536,4126,G4,1,1
1536,4264,"B8,G4",2,2
1537,1893,G4,1,1
1537,2144,G4,1,1
1537,2158,G4,1,1
1537,2188,G4,1,1
1537,2205,G4,1,1
1537,2250,G4,1,1
1537,2252,G4,1,1
1537,2329,G4,1,1
1537,2361,G4,1,1
1537,2388,G4,1,1
1537,2395,G4,1,1
1537,2400,G4,1,1
1537,3066,G4,1,1
1537,3091,"A3,G4",2,2
1537,3105,G4,1,1
1537,3139,G4,1,1
1537,3148,G4,1,1
1537,3164,G4,1,1
1537,3170,"A3,G4",2,2
1537,3193,G4,1,1
1537,3200,G4,1,1
1537,3202,G4,1,1
1537,3215,G4,1,1
1537,3322,G4,1,1
1537,3435,G4,1,1
1537,3656,G4,1,1
1537,3703,G4,1,1
1537,3707,,0,0
1537,3713,G4,1,1
1537,3716,G4,1,1
1537,3721,G4,1,1
1537,3737,G4,1,1
1537,3751,G4,1,1
1537,3987,G4,1,1
1537,4102,G4,1,1
1537,4123,G4,1,1
1537,4139,G4,1,1
1537,4161,"G4,H1",2,2
1537,4163,G4,1,1
1538,1935,G4,1,1
1538,2105,G4,1,1
1538,2110,G4,1,1
1538,2185,"A3,G4",2,2
1538,2198,"B8,G4",2,2
1538,2261,,0,0
1538,2294,G4,1,1
1538,2312,B8,1,1
1538,2534,A3,1,1
1538,2854,"A3,B8,B9,G4",4,3
1538,3069,G4,1,1
1538,3072,G4,1,1
1538,3102,G4,1,1
1538,3103,G4,1,1
1538,3182,G4,1,1
1538,3315,G4,1,1
1538,3321,G4,1,1
1538,3325,G4,1,1
1538,3327,G4,1,1
1538,3388,,0,0
1538,3774,G4,1,1
1538,3988,G4,1,1
1538,4023,,0,0
1538,4103,G4,1,1
1538,4129,"A3,G4",2,2
1538,4144,G4,1,1
1538,4149,G4,1,1
1538,4160,G4,1,1
1539,1895,G4,1,1
1539,1936,G4,1,1
1539,1979,G4,1,1
1539,2101,G4,1,1
1539,2129,G4,1,1
1539,2152,"B8,B9,G4",3,2
1539,2159,G4,1,1
1539,2194,G4,1,1
1539,2208,"A3,G4",2,2
1539,2385,"B8,G4",2,2
1539,2416,G4,1,1
1539,2580,"A3,G4",2,2
1539,2859,G4,1,1
1539,2864,"B8,B9,G4",3,2
1539,3046,,0,0
1539,3086,G4,1,1
1539,3088,G4,1,1
1539,3101,"A3,G4",2,2
1539,3142,"B8,G4",2,2
1539,3211,"B8,C3,G4",3,3
1539,3221,G4,1,1
1539,3259,G4,1,1
1539,3307,G4,1,1
1539,3378,G4,1,1
1539,3381,G4,1,1
1539,3476,G4,1,1
1539,3486,G4,1,1
1539,3489,G4,1,1
1539,3691,G4,1,1
1539,3698,G4,1,1
1539,3711,G4,1,1
1539,3735,,0,0
1539,3745,"B8,G4",2,2
1539,3755,G4,1,1
1539,4004,"B8,G4",2,2
1539,4044,G4,1,1
1539,4124,G4,1,1
1539,4127,G4,1,1
1539,4137,"A3,G4",2,2
1539,4154,G4,1,1
1539,4266,G4,1,1
1539,4469,G4,1,1
1540,1896,"A3,G4",2,2
1540,1977,G4,1,1
1540,2108,,0,0
1540,2118,G4,1,1
1540,2166,"A3,G4",2,2
1540,2179,G4,1,1
1540,2187,G4,1,1
1540,2193,"A3,G4",2,2
1540,2220,G4,1,1
1540,2253,G4,1,1
1540,2259,G4,1,1
1540,2276,G4,1,1
1540,2296,G4,1,1
1540,2319,G4,1,1
1540,2429,G4,1,1
1540,2512,G4,1,1
1540,2555,G4,1,1
1540,2852,"B8,B9,G4",3,2
1540,2918,G4,1,1
1540,3077,G4,1,1
1540,3085,G4,1,1
1540,3095,G4,1,1
1540,3098,G4,1,1
1540,3106,,0,0
1540,3120,,0,0
1540,3151,G4,1,1
1540,3195,G4,1,1
1540,3255,,0,0
1540,3309,G4,1,1
1540,3389,,0,0
1540,3391,,0,0
1540,3778,"A3,G4",2,2
1540,3806,G4,1,1
1540,3807,G4,1,1
1540,3994,"A3,G4",2,2
1540,3995,"B8,G4",2,2
1540,4024,G4,1,1
1540,4026,"B8,G4",2,2
1540,4105,"B8,G4",2,2
1540,4118,G4,1,1
1540,4122,G4,1,1
1540,4125,G4,1,1
1540,4152,G4,1,1
1540,4424,G4,1,1
1593,1905,"B8,G4",2,2
1593,1938,,0,0
1593,1964,G4,1,1
1593,2020,A3,1,1
1593,3054,G4,1,1
1593,3083,G4,1,1
1593,3093,,0,0
1593,3171,"A3,G4",2,2
1593,3176,,0,0
1593,3181,,0,0
1593,3197,G4,1,1
1593,3213,G4,1,1
1593,3276,G4,1,1
1593,3328,,0,0
1593,3333,G4,1,1
1593,3355,G4,1,1
1593,3384,,0,0
1593,3388,A3,1,1
1593,3399,G4,1,1
1593,3498,G4,1,1
1593,3544,,0,0
1593,3620,G4,1,1
1593,3698,G4,1,1
1593,3713,"A3,G4",2,2
1593,3988,G4,1,1
1593,3993,,0,0
1593,4061,,0,0
1593,4109,G4,1,1
1593,4129,G4,1,1
1593,4145,"A3,G4",2,2
1593,4148,G4,1,1
1593,4153,G4,1,1
1593,4154,G4,1,1
1593,4159,G4,1,1
1593,4187,,0,0
1593,4227,G4,1,1
1593,4236,G4,1,1
1593,4354,,0,0
1593,7122,G4,1,1
1593,7142,G4,1,1
1593,7159,G4,1,1
1593,7166,G4,1,1
1593,7175,G4,1,1
1594,1903,G4,1,1
1594,1979,G4,1,1
1594,2007,G4,1,1
1594,2013,,0,0
1594,3057,G4,1,1
1594,3080,"G4,H1",2,2
1594,3102,G4,1,1
1594,3105,,0,0
1594,3112,G4,1,1
1594,3145,G4,1,1
1594,3155,G4,1,1
1594,3157,G4,1,1
1594,3230,G4,1,1
1594,3236,G4,1,1
1594,3237,G4,1,1
1594,3259,,0,0
1594,3277,G4,1,1
1594,3315,,0,0
1594,3327,"A3,G4",2,2
1594,3341,G4,1,1
1594,3379,G4,1,1
1594,3387,G4,1,1
1594,3418,G4,1,1
1594,3486,G4,1,1
1594,3489,G4,1,1
1594,3691,G4,1,1
1594,3704,G4,1,1
1594,3710,"A3,G4",2,2
1594,3778,,0,0
1594,4137,G4,1,1
1594,4155,G4,1,1
1594,4166,G4,1,1
1594,4191,G4,1,1
1594,4207,"A3,B8,G4",3,3
1594,4208,G4,1,1
1594,4213,"A3,G4",2,2
1594,4258,G4,1,1
1594,4267,G4,1,1
1594,4312,,0,0
1594,4337,G4,1,1
1594,4367,"A3,G4",2,2
1594,4372,G4,1,1
1594,4431,G4,1,1
1594,4432,G4,1,1
1594,4477,"B8,G4",2,2
1594,4478,G4,1,1
1594,7116,G4,1,1
1594,7123,G4,1,1
1594,7125,G4,1,1
1594,7151,,0,0
1594,7235,G4,1,1
1595,1984,G4,1,1
1595,1992,,0,0
1595,2681,G4,1,1
1595,3070,G4,1,1
1595,3075,G4,1,1
1595,3077,"A3,G4",2,2
1595,3091,"B8,G4",2,2
1595,3103,G4,1,1
1595,3106,B8,1,1
1595,3130,G4,1,1
1595,3149,,0,0
1595,3169,G4,1,1
1595,3190,"B8,G4",2,2
1595,3232,,0,0
1595,3239,,0,0
1595,3310,,0,0
1595,3339,,0,0
1595,3343,G4,1,1
1595,3345,G4,1,1
1595,3358,,0,0
1595,3378,,0,0
1595,3394,B8,1,1
1595,3522,"A3,G4",2,2
1595,3714,G4,1,1
1595,3716,G4,1,1
1595,3751,,0,0
1595,3753,G4,1,1
1595,3755,G4,1,1
1595,3774,,0,0
1595,4128,"A3,B8,G4",3,3
1595,4131,,0,0
1595,4174,G4,1,1
1595,4175,G4,1,1
1595,4189,"B8,G4",2,2
1595,4198,,0,0
1595,4228,G4,1,1
1595,4264,B8,1,1
1595,4266,,0,0
1595,4347,G4,1,1
1595,4384,G4,1,1
1595,4443,,0,0
1595,4470,,0,0
1595,4496,"A3,G4",2,2
1595,7126,G4,1,1
1595,7134,,0,0
1595,7168,B4,1,1
1595,7176,"A3,G4",2,2
1595,7186,G4,1,1
1596,1901,G4,1,1
1596,1902,,0,0
1596,1924,,0,0
1596,1928,,0,0
1596,1958,,0,0
1596,2031,G4,1,1
1596,3011,,0,0
1596,3044,"B8,G4",2,2
1596,3079,,0,0
1596,3134,G4,1,1
1596,3156,G4,1,1
1596,3164,"A3,G4",2,2
1596,3179,G4,1,1
1596,3202,"A2,G4",2,2
1596,3305,,0,0
1596,3349,,0,0
1596,3419,,0,0
1596,3703,B8,1,1
1596,3705,B8,1,1
1596,3729,,0,0
1596,3776,G4,1,1
1596,3806,,0,0
1596,4083,G4,1,1
1596,4119,"B8,G4",2,2
1596,4123,G4,1,1
1596,4127,"A3,G4",2,2
1596,4138,"A3,G4",2,2
1596,4139,,0,0
1596,4146,G4,1,1
1596,4157,G4,1,1
1596,4183,G4,1,1
1596,4194,"A3,G4",2,2
1596,4240,G4,1,1
1596,4369,G4,1,1
1596,4382,G4,1,1
1596,4414,G4,1,1
1596,5998,G4,1,1
1596,6165,,0,0
1596,7103,G4,1,1
1596,7114,G4,1,1
1596,7148,G4,1,1
1596,7180,G4,1,1
1596,7212,G4,1,1
1597,1318,,0,0
1597,1896,"B8,G4",2,2
1597,1908,G4,1,1
1597,1920,"B8,G4",2,2
1597,1923,"B8,G4",2,2
1597,1926,"B8,G4",2,2
1597,1935,B8,1,1
1597,1947,B8,1,1
1597,3053,"A2,G4",2,2
1597,3066,"B8,G4",2,2
1597,3076,"A2,G4",2,2
1597,3085,"B8,B9",2,1
1597,3089,"A3,B8,G4",3,3
1597,3095,"A2,G4",2,2
1597,3100,"B8,G4",2,2
1597,3126,B8,1,1
1597,3131,B8,1,1
1597,3143,B4,1,1
1597,3148,G4,1,1
1597,3151,G4,1,1
1597,3184,"B8,G4",2,2
1597,3194,"B8,G4",2,2
1597,3207,"B8,G4",2,2
1597,3215,G4,1,1
1597,3225,"B8,G4",2,2
1597,3228,"B8,G4",2,2
1597,3255,"A2,G4",2,2
1597,3263,"A2,G4",2,2
1597,3264,B4,1,1
1597,3348,G4,1,1
1597,3425,"B8,G4",2,2
1597,3441,B8,1,1
1597,3443,"B8,G4",2,2
1597,3503,"B8,G4",2,2
1597,3699,G4,1,1
1597,3754,,0,0
1597,3796,"B8,G4",2,2
1597,3807,B8,1,1
1597,3994,G4,1,1
1597,3995,G4,1,1
1597,4013,"A2,G4",2,2
1597,4066,B8,1,1
1597,4099,"B8,G4",2,2
1597,4108,,0,0
1597,4132,G4,1,1
1597,4140,"A3,B8,G4",3,3
1597,4163,"A3,G4",2,2
1597,4168,"B8,G4",2,2
1597,4188,G4,1,1
1597,4216,"B8,G4",2,2
1597,4225,G4,1,1
1597,4357,B8,1,1
1597,4387,"A3,G4",2,2
1597,4483,G4,1,1
1597,6024,,0,0
1597,7105,,0,0
1597,7106,"B8,G4",2,2
1597,7112,"B8,G4",2,2
1597,7181,G4,1,1
1597,7185,"B8,G4",2,2
1597,7211,,0,0
1598,1895,"B8,G4",2,2
1598,1918,G4,1,1
1598,1922,"A3,B8,G4",3,3
1598,1930,"A3,G4",2,2
1598,1978,"B8,G4",2,2
1598,2002,B8,1,1
1598,2051,"A3,G4",2,2
1598,3030,G4,1,1
1598,3097,,0,0
1598,3113,"B8,G4",2,2
1598,3138,,0,0
1598,3170,,0,0
1598,3192,"B8,G4",2,2
1598,3193,"B8,G4",2,2
1598,3201,"B8,G4",2,2
1598,3221,"B8,G4",2,2
1598,3234,"B8,G4",2,2
1598,3242,"A2,G4",2,2
1598,3245,"A2,G4",2,2
1598,3304,"B8,G4",2,2
1598,3307,,0,0
1598,3313,G4,1,1
1598,3350,"B8,B9",2,1
1598,3351,B8,1,1
1598,3359,"A3,B8,G4",3,3
1598,3374,"A3,B8",2,2
1598,3389,"A2,A3",2,1
1598,3393,A2,1,1
1598,3476,G4,1,1
1598,3484,A2,1,1
1598,3570,G4,1,1
1598,3652,G4,1,1
1598,3656,"A3,B8,G4",3,3
1598,3658,"B8,G4",2,2
1598,3706,B8,1,1
1598,3828,,0,0
1598,4000,G4,1,1
1598,4011,,0,0
1598,4124,"B8,G4",2,2
1598,4151,G4,1,1
1598,4162,G4,1,1
1598,4351,"A3,B8,B9",3,2
1598,4366,,0,0
1598,4375,,0,0
1598,4379,,0,0
1598,4389,B8,1,1
1598,4472,,0,0
1598,4487,,0,0
1598,5008,,0,0
1598,5029,G4,1,1
1598,5167,"A3,B8",2,2
1598,5687,,0,0
1598,5817,,0,0
1598,6367,G4,1,1
1598,6435,,0,0
1598,6444,"B8,G4",2,2
1598,6523,"B8,G4",2,2
1598,7097,G4,1,1
1598,7111,A2,1,1
1598,7121,"A3,B8",2,2
1598,7163,,0,0
1598,7171,G4,1,1
1598,7196,B8,1,1
1598,7571,G4,1,1
1598,7578,"A3,G4",2,2
1598,7636,B8,1,1
1598,7648,"A3,B8,G4",3,3
1599,1591,"B8,G4",2,2
1599,1910,G4,1,1
1599,1914,G4,1,1
1599,1917,"A2,B8,G4",3,3
1599,1927,"B8,G4",2,2
1599,1934,A2,1,1
1599,1950,,0,0
1599,1986,B8,1,1
1599,2016,,0,0
1599,2023,A3,1,1
1599,2038,,0,0
1599,2636,"A3,B8,G4",3,3
1599,3071,"B8,G4",2,2
1599,3082,G4,1,1
1599,3084,G4,1,1
1599,3087,G4,1,1
1599,3092,G4,1,1
1599,3115,"A2,G4",2,2
1599,3135,"B8,G4",2,2
1599,3137,G4,1,1
1599,3195,"B8,G4",2,2
1599,3209,"B8,G4",2,2
1599,3216,"B8,G4",2,2
1599,3224,"A2,G4",2,2
1599,3235,"B8,G4",2,2
1599,3247,"B8,G4",2,2
1599,3308,,0,0
1599,3309,,0,0
1599,3314,,0,0
1599,3324,G4,1,1
1599,3325,,0,0
1599,3331,,0,0
1599,3337,B8,1,1
1599,3342,"B8,G4",2,2
1599,3347,"B8,G4",2,2
1599,3353,"B8,G4",2,2
1599,3368,A2,1,1
1599,3371,"B8,G4",2,2
1599,3375,"B8,G4",2,2
1599,3380,"B8,G4",2,2
1599,3434,"A2,G4",2,2
1599,3495,,0,0
1599,3512,G4,1,1
1599,3721,"B8,G4",2,2
1599,3750,,0,0
1599,4001,"A2,A3,G4",3,2
1599,4097,"A2,G4",2,2
1599,4149,"B8,G4",2,2
1599,4171,G4,1,1
1599,4179,G4,1,1
1599,4203,G4,1,1
1599,4206,G4,1,1
1599,4210,"B8,G4",2,2
1599,4211,,0,0
1599,4212,"A2,G4",2,2
1599,4223,G4,1,1
1599,4230,A2,1,1
1599,4358,,0,0
1599,4378,"B8,G4",2,2
1599,4380,"B8,G4,H1",3,3
1599,4476,"B8,G4",2,2
1599,4481,,0,0
1599,5041,G4,1,1
1599,5668,"B8,G4",2,2
1599,6080,,0,0
1599,6345,"B8,G4",2,2
1599,6351,G4,1,1
1599,6412,"B8,B9,G4",3,2
1599,6414,"A2,G4",2,2
1599,6434,,0,0
1599,6499,,0,0
1599,7107,"B8,G4",2,2
1599,7127,"B8,G4",2,2
1599,7136,"A2,G4",2,2
1599,7161,,0,0
1599,7174,G4,1,1
1599,7178,G4,1,1
1599,7502,"B8,G4",2,2
1599,7589,G4,1,1
1599,7592,"A3,G4",2,2
1599,7594,G4,1,1
1599,7596,"B8,G4",2,2
1599,7617,,0,0
1599,7653,,0,0
1599,7656,G4,1,1
1599,7660,,0,0
1599,7671,"B8,G4",2,2
1600,1952,"B8,G4",2,2
1600,2011,,0,0
1600,2034,,0,0
1600,3046,"B8,G4",2,2
1600,3064,G4,1,1
1600,3081,G4,1,1
1600,3104,,0,0
1600,3124,G4,1,1
1600,3142,"A2,G4",2,2
1600,3166,,0,0
1600,3182,"B8,G4",2,2
1600,3198,"B8,G4",2,2
1600,3222,"A2,G4",2,2
1600,3231,,0,0
1600,3265,B8,1,1
1600,3269,"B8,G4",2,2
1600,3306,"A3,G4",2,2
1600,3317,,0,0
1600,3362,"B8,G4",2,2
1600,3367,"A2,A3",2,1
1600,3370,A2,1,1
1600,3381,"A2,A3",2,1
1600,3390,A2,1,1
1600,3488,G4,1,1
1600,3546,B8,1,1
1600,3651,G4,1,1
1600,3657,B8,1,1
1600,3697,G4,1,1
1600,3738,"B8,G4",2,2
1600,3858,B8,1,1
1600,4004,G4,1,1
1600,4101,"B8,G4",2,2
1600,4103,"B8,G4",2,2
1600,4106,"B8,B9,G4",3,2
1600,4113,"B8,G4",2,2
1600,4122,"A3,G4",2,2
1600,4150,A3,1,1
1600,4214,"B8,G4",2,2
1600,4219,G4,1,1
1600,4469,"B8,G4",2,2
1600,5647,"A2,B8",2,2
1600,6343,,0,0
1600,6404,,0,0
1600,6411,,0,0
1600,6427,B8,1,1
1600,6439,B8,1,1
1600,6549,"A3,B8",2,2
1600,7098,"B8,G4",2,2
1600,7118,"A3,B8,G4",3,3
1600,7119,"B8,G4",2,2
1600,7138,"B8,G4",2,2
1600,7162,,0,0
1600,7169,,0,0
1600,7190,"B8,G4",2,2
1600,7195,,0,0
1600,7598,"B8,B9",2,1
1600,7603,B8,1,1
1600,7605,"B8,G4",2,2
1600,7616,B8,1,1
1600,7650,B8,1,1
1600,7651,"B8,G4",2,2
1601,1904,"B8,G4",2,2
1601,1936,"B8,G4",2,2
1601,1937,,0,0
1601,1998,G4,1,1
1601,2024,,0,0
1601,3031,B8,1,1
1601,3086,G4,1,1
1601,3090,G4,1,1
1601,3139,"A3,B8,G4",3,3
1601,3140,"A3,B8,G4",3,3
1601,3188,"B8,G4",2,2
1601,3240,"B8,G4",2,2
1601,3243,"B8,G4",2,2
1601,3246,"B8,G4",2,2
1601,3311,B8,1,1
1601,3322,A3,1,1
1601,3334,"B8,G4",2,2
1601,3376,"B8,G4",2,2
1601,3385,"B8,G4",2,2
1601,3391,"B8,G4",2,2
1601,3435,G4,1,1
1601,3481,"B8,G4",2,2
1601,3645,B8,1,1
1601,3712,G4,1,1
1601,3745,"B8,G4",2,2
1601,3749,G4,1,1
1601,3759,"B8,G4",2,2
1601,3798,"B8,G4",2,2
1601,4007,"A3,G4",2,2
1601,4060,A3,1,1
1601,4105,B8,1,1
1601,4116,"A3,G4",2,2
1601,4118,,0,0
1601,4120,"B8,C1,G4",3,3
1601,4143,"B8,G4",2,2
1601,4161,"B8,G4",2,2
1601,4176,"B8,G4",2,2
1601,4224,"B8,G4",2,2
1601,4368,G4,1,1
1601,4377,"A3,G4",2,2
1601,5090,"B8,G4",2,2
1601,7124,"B8,G4",2,2
1601,7139,B8,1,1
1601,7154,"B8,G4",2,2
1601,7158,,0,0
1601,7160,,0,0
1601,7165,G4,1,1
1601,7204,G4,1,1
1601,7216,B8,1,1
1602,1931,,0,0
1602,1939,,0,0
1602,1980,,0,0
1602,3058,"B8,G4",2,2
1602,3060,G4,1,1
1602,3088,"A3,B8,G4",3,3
1602,3098,,0,0
1602,3111,"B8,G4",2,2
1602,3117,"B8,G4",2,2
1602,3119,G4,1,1
1602,3122,"A3,B8,G4",3,3
1602,3136,"B8,G4",2,2
1602,3144,"B8,G4",2,2
1602,3191,"B8,G4",2,2
1602,3196,"A3,G4",2,2
1602,3233,"B8,G4",2,2
1602,3238,"B8,G4",2,2
1602,3273,"B8,G4",2,2
1602,3320,,0,0
1602,3323,A3,1,1
1602,3330,A3,1,1
1602,3344,G4,1,1
1602,3417,A3,1,1
1602,3483,"B8,G4",2,2
1602,3650,"A3,B8,G4",3,3
1602,3709,"B8,G4",2,2
1602,3985,"B8,G4",2,2
1602,4125,G4,1,1
1602,4134,"B8,G4",2,2
1602,4144,"B8,G4",2,2
1602,4370,"B8,G4",2,2
1602,4446,G4,1,1
1602,4518,G4,1,1
1602,4781,G4,1,1
1602,5664,G4,1,1
1602,7101,G4,1,1
1602,7102,G4,1,1
1602,7130,"B8,G4",2,2
1602,7164,"B8,G4",2,2
1602,7167,"B8,G4",2,2
1602,7188,"B8,G4",2,2
1603,2038,A3,1,1
1603,2192,"B8,G4",2,2
1603,2198,"B8,G4",2,2
1603,2384,G4,1,1
1603,2390,G4,1,1
1603,2396,"A2,B8,G4",3,3
1603,2625,B8,1,1
1603,3046,"A2,B8,G4",3,3
1603,3079,B8,1,1
1603,3086,"B8,G4",2,2
1603,3088,"B8,G4",2,2
1603,3104,"A2,B8",2,2
1603,3111,B8,1,1
1603,3122,G4,1,1
1603,3145,G4,1,1
1603,3182,"B8,G4",2,2
1603,3183,"B8,G4",2,2
1603,3184,"B8,G4",2,2
1603,3194,"B8,G4",2,2
1603,3215,"B8,G4",2,2
1603,3235,G4,1,1
1603,3237,G4,1,1
1603,3243,G4,1,1
1603,3265,G4,1,1
1603,3273,G4,1,1
1603,3275,G4,1,1
1603,3311,,0,0
1603,3317,,0,0
1603,3339,G4,1,1
1603,3351,"B8,G4",2,2
1603,3381,"A3,G4",2,2
1603,3477,"B8,G4",2,2
1603,3495,"B8,G4",2,2
1603,3522,G4,1,1
1603,3698,"B8,G4",2,2
1603,3712,"B8,G4",2,2
1603,3713,"B8,G4",2,2
1603,3729,G4,1,1
1603,3737,,0,0
1603,3746,B8,1,1
1603,3798,"B8,G4",2,2
1604,1996,B8,1,1
1604,2387,"B8,G4",2,2
1604,2397,"B8,G4",2,2
1604,2411,"B8,G4",2,2
1604,3030,"B8,G4,H1",3,3
1604,3058,"B8,G4",2,2
1604,3076,"B8,G4",2,2
1604,3082,G4,1,1
1604,3103,"B8,G4",2,2
1604,3151,"B8,G4",2,2
1604,3181,"A3,B8",2,2
1604,3224,"B8,G4",2,2
1604,3233,"B8,G4",2,2
1604,3241,"A2,B8,G4",3,3
1604,3247,G4,1,1
1604,3264,"B4,B8",2,1
1604,3271,"A3,G4",2,2
1604,3368,G4,1,1
1604,3434,"B8,G4",2,2
1604,3476,"B8,G4",2,2
1604,3650,"B8,G4",2,2
1604,3657,"A2,B9,G4",3,3
1604,3699,"B8,G4",2,2
1604,3738,"B8,G4",2,2
1604,3776,,0,0
1604,3792,A3,1,1
1605,1904,"B8,G4",2,2
1605,1936,"A2,B8,G4",3,3
1605,1984,B8,1,1
1605,2382,"A2,B8,G4",3,3
1605,2391,"A2,B8",2,2
1605,2405,A3,1,1
